"id","campaignid","sample","family","genus","species","length","range","date","time","location","status","site","depth","observer","successful.count","successful.length","ZoneName","longitude","latitude","commonwealth","waname"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Balistidae","Abalistes","stellatus",303.99529,3649.3823,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Carangidae","Carangoides","chrysophrys",619.21661,4988.00934,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Carangidae","Decapterus","spp",329.9371,2650.3647,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Carangidae","Gnathanodon","speciosus",405.07652,4895.56544,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Labridae","Coris","caudimacula",60.32225,1252.18427,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Nemipteridae","Pentapodus","nagasakiensis",62.92525,2932.18663,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Nemipteridae","Pentapodus","nagasakiensis",48.98342,3475.24017,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Nemipteridae","Pentapodus","nagasakiensis",47.72524,2690.45092,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Nemipteridae","Pentapodus","nagasakiensis",72.02381,2613.11607,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Nemipteridae","Pentapodus","nagasakiensis",68.8576,2692.6673,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Nemipteridae","Pentapodus","nagasakiensis",60.03917,2814.72281,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Nemipteridae","Pentapodus","nagasakiensis",40.72928,2570.47128,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Pinguipedidae","Parapercis","nebulosa",119.44867,3114.31732,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Pinguipedidae","Parapercis","nebulosa",65.15812,3187.04998,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Sparidae","Argyrops","spinifer",290.53383,1755.05893,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Synodontidae","Saurida","undosquamis",373.09115,1800.1955,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Synodontidae","Saurida","undosquamis",356.29484,3311.0896,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Tetraodontidae","Lagocephalus","sceleratus",590.07547,2350.82963,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.01","2019-08_Ningaloo_stereo-BRUVs",1.01,"Tetraodontidae","Lagocephalus","sceleratus",569.79005,3410.77964,12082019,09:23:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5404917,-22.84786205,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Carangidae","Carangoides","chrysophrys",408.34856,1926.36764,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Carangidae","Carangoides","chrysophrys",362.28865,1896.98773,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Lethrinidae","Gymnocranius","grandoculis",392.78384,2076.28049,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Lethrinidae","Gymnocranius","grandoculis",350.85673,2134.89692,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Lutjanidae","Pristipomoides","multidens",463.4905,1082.30044,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Lutjanidae","Pristipomoides","multidens",543.769,1711.45622,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Lutjanidae","Pristipomoides","multidens",493.37999,2644.96922,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Microdesmidae","Gunnellichthys","monostigma",61.5469,1747.55284,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Sparidae","Argyrops","spinifer",201.79458,3893.19901,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Sparidae","Argyrops","spinifer",283.4247,1640.8325,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Sparidae","Argyrops","spinifer",280.95295,1355.79571,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Sparidae","Argyrops","spinifer",303.78851,1047.88938,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Sparidae","Argyrops","spinifer",281.54962,1755.08689,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.02","2019-08_Ningaloo_stereo-BRUVs",1.02,"Synodontidae","Saurida","undosquamis",407.51415,2873.11773,12082019,09:35:00,"Ningaloo Marine Park","Fished","1","?","Brooke Gibbons","Yes","Yes","Multiple Use Zone",113.5252875,-22.85016136,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Balistidae","Abalistes","filamentosus",315.71629,3285.09546,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Carangidae","Carangoides","chrysophrys",405.91273,2563.73996,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Carangidae","Decapterus","spp",468.83121,2594.6651,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Carangidae","Seriola","dumerili",348.14867,2363.25835,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Carangidae","Seriola","rivoliana",323.03361,2529.45731,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Carangidae","Seriola","rivoliana",313.12212,2088.37183,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Echeneidae","Echeneis","naucrates",215.98898,2447.95299,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Lethrinidae","Gymnocranius","grandoculis",370.06287,2145.52476,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Lethrinidae","Lethrinus","miniatus",463.54905,1616.76582,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Lethrinidae","Lethrinus","miniatus",409.21426,2071.95791,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Lethrinidae","Lethrinus","miniatus",481.64403,2762.40322,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Lethrinidae","Lethrinus","rubrioperculatus",330.96619,2831.22709,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Lethrinidae","Lethrinus","rubrioperculatus",365.24805,2397.9728,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Lutjanidae","Pristipomoides","filamentosus",597.91033,1844.15232,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Lutjanidae","Pristipomoides","multidens",395.52297,5988.04826,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.03","2019-08_Ningaloo_stereo-BRUVs",1.03,"Mullidae","Parupeneus","spilurus",348.78358,4285.08894,12082019,09:43:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.51304,-22.84437,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Balistidae","Abalistes","filamentosus",274.45492,3029.31809,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Carangidae","Carangoides","chrysophrys",531.56468,3003.06869,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Carangidae","Decapterus","spp",209.02588,5125.65957,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Carangidae","Decapterus","spp",263.04053,4601.03579,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Labridae","Bodianus","solatus",338.18597,2875.42512,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Labridae","Bodianus","solatus",348.61944,2966.85737,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lethrinidae","Gymnocranius","grandoculis",340.49631,4382.8022,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lethrinidae","Gymnocranius","grandoculis",349.74387,1799.73304,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lethrinidae","Lethrinus","miniatus",460.69206,1446.80628,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lethrinidae","Lethrinus","miniatus",480.8525,1363.45213,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lethrinidae","Lethrinus","rubrioperculatus",325.46813,1418.3152,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lethrinidae","Lethrinus","rubrioperculatus",314.9653,1385.41743,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lethrinidae","Lethrinus","rubrioperculatus",313.35848,1397.73568,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lutjanidae","Pristipomoides","multidens",384.75167,3150.32337,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lutjanidae","Pristipomoides","multidens",412.50797,1768.78784,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lutjanidae","Pristipomoides","multidens",476.57136,1491.07931,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lutjanidae","Pristipomoides","multidens",438.88164,1037.84213,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lutjanidae","Pristipomoides","multidens",406.97045,2619.87331,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lutjanidae","Pristipomoides","multidens",338.31223,4216.75883,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lutjanidae","Pristipomoides","multidens",419.99215,1769.96046,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Lutjanidae","Pristipomoides","multidens",435.68743,2205.43934,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Mullidae","Parupeneus","spilurus",342.413,3155.0962,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Rachycentridae","Rachycentron","canadum",760.57058,3187.07182,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Serranidae","Epinephelus","areolatus",349.05188,1327.20669,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Serranidae","Epinephelus","areolatus",333.92966,1074.42705,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.04","2019-08_Ningaloo_stereo-BRUVs",1.04,"Triakidae","Mustelus","ravidus",543.1618,3634.14793,12082019,09:51:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.5183981,-22.8402743,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Balistidae","Abalistes","filamentosus",301.74046,3704.49579,12082019,10:06:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.523387,-22.83153691,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Balistidae","Abalistes","filamentosus",314.84974,2686.85585,12082019,10:06:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.523387,-22.83153691,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Carangidae","Carangoides","chrysophrys",409.58634,3000.03582,12082019,10:06:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.523387,-22.83153691,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Carangidae","Decapterus","spp",291.20338,4318.81585,12082019,10:06:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.523387,-22.83153691,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Carangidae","Decapterus","spp",279.49697,3914.09644,12082019,10:06:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.523387,-22.83153691,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Carcharhinidae","Carcharhinus","plumbeus",1333.56937,4872.41133,12082019,10:06:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.523387,-22.83153691,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Labridae","Bodianus","solatus",346.02537,2137.82181,12082019,10:06:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.523387,-22.83153691,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lethrinidae","Gymnocranius","euanus",381.69873,2247.43083,12082019,10:06:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.523387,-22.83153691,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lethrinidae","Gymnocranius","euanus",369.54493,2574.6122,12082019,10:06:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.523387,-22.83153691,"state","NA"
"2019-08_Ningaloo_stereo-BRUVs.1.06","2019-08_Ningaloo_stereo-BRUVs",1.06,"Lethrinidae","Gymnocranius","grandoculis",293.90527,3613.37855,12082019,10:06:00,"Ningaloo Marine Park","Fished","1","?","Charlotte Aston","Yes","Yes","Multiple Use Zone",113.523387,-22.83153691,"state","NA"
