Dot Point Measurements

Generated: Thursday 26 September 2024 07:20:46

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	scientific						Radius %
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1904	3664											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							92.7
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		2144	3348											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							82.5
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1961	3530											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							87.1
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1823	2638											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							42.4
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		2073	2634											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							50.6
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1972	2162											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							32.9
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1826	1945											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							23.6
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		2148	2945											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							65.1
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1967	2567											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							44.2
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1701	3170											2023-09_Dampier_BOSS	no	DM-DC-004	1					Unscorable								65.1
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1875	3048											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							62.3
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		2095	3183											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							73.8
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1647	2754											2023-09_Dampier_BOSS	no	DM-DC-004	1					Unscorable								43.7
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1924	3781											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							98.8
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1822	2270											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							28.5
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1648	2636											2023-09_Dampier_BOSS	no	DM-DC-004	1					Unscorable								38.0
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1655	2322											2023-09_Dampier_BOSS	no	DM-DC-004	1					Unscorable								24.0
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1720	2312											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							25.8
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1978	3677											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							94.5
20230920_01_DM-DC-004_01_20230920_01_T_0003_0001.mp4_0070417.jpg	      0		1941	2184											2023-09_Dampier_BOSS	no	DM-DC-004	1					Substrate	Unconsolidated (soft)							31.8
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		721	2972											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							55.3
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		602	3578											2023-09_Dampier_BOSS	no	DM-DC-006	1					Unscorable								83.8
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		918	3549											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							77.6
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		800	3713											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							86.6
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		990	3337											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							66.9
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		813	3358											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							70.3
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		924	3651											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							82.3
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		1062	3451											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							71.6
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		759	3326											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							69.8
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		866	3069											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							56.4
20230920_01_DM-DC-006_01_20230920_01_T_0003_0001.mp4_0023037.jpg	      0		648	3208											2023-09_Dampier_BOSS	no	DM-DC-006	1					Substrate	Unconsolidated (soft)							66.9
